"id";"nazev";"mista_prac";"mista_sluz";"predstaveny";"id_ext";"urad_zkratka";"urad_nazev";"zkratka";"urad_skupina";"label";"analyticky";"nazev_lower";"categ";"color";"mista_celkem";"dpth";"child_ftes"
"12002011";"Krajská správa ČSÚ v Karlových Varech";"1";"0";"true";"136";"ČSÚ";"Český statistický úřad";"3.0.75.00";NA;"Krajská správa ČSÚ v Karlových Varech";FALSE;"krajská správa čsú v karlových varech";"ostatní";"none";"1";"4";"15"
"12002013";"Krajská správa ČSÚ pro Středočeský kraj";"1";"0";"true";"139";"ČSÚ";"Český statistický úřad";"3.0.72.00";NA;"Krajská správa ČSÚ pro Středočeský kraj";FALSE;"krajská správa čsú pro středočeský kraj";"ostatní";"none";"1";"4";"38"
"12002016";"Krajská správa ČSÚ v Ústí nad Labem";"3";"0";"true";"142";"ČSÚ";"Český statistický úřad";"3.0.76.00";NA;"Krajská správa ČSÚ v Ústí nad Labem";FALSE;"krajská správa čsú v ústí nad labem";"ostatní";"none";"3";"4";"44"
"12002068";"Oddělení zpracování výsledků voleb";"0";"4";"true";"3";"ČSÚ";"Český statistický úřad";"3.0.00.01";NA;"Oddělení zpracování výsledků voleb";FALSE;"oddělení zpracování výsledků voleb";"ostatní";"none";"4";"4";"4"
"12002056";"Krajská správa ČSÚ v Ostravě";"3";"0";"true";"19";"ČSÚ";"Český statistický úřad";"3.0.85.00";NA;"Krajská správa ČSÚ v Ostravě";FALSE;"krajská správa čsú v ostravě";"ostatní";"none";"3";"4";"55"
"12002043";"Krajská správa ČSÚ v Liberci";"1";"0";"true";"168";"ČSÚ";"Český statistický úřad";"3.0.77.00";NA;"Krajská správa ČSÚ v Liberci";FALSE;"krajská správa čsú v liberci";"ostatní";"none";"1";"4";"16"
"12002085";"Krajská správa ČSÚ v hl. m. Praze";"0";"0";"true";"46";"ČSÚ";"Český statistický úřad";"3.0.71.00";NA;"Krajská správa ČSÚ v hl. m. Praze";FALSE;"krajská správa čsú v hl. m. praze";"ostatní";"none";"0";"4";"75"
"12002012";"Sekce obecné metodiky a registrů";"0";"1";"true";"137";"ČSÚ";"Český statistický úřad";"2.3.00.00";NA;"Sekce obecné metodiky a registrů";FALSE;"sekce obecné metodiky a registrů";"ostatní";"none";"1";"4";"65"
"12002027";"Sekce demografie a sociálních statistik";"1";"0";"true";"152";"ČSÚ";"Český statistický úřad";"2.6.00.00";NA;"Sekce demografie a sociálních statistik";FALSE;"sekce demografie a sociálních statistik";"Statistika";"#4876FF";"1";"4";"69"
"12002076";"Sekce makroekonomických statistik";"0";"0";"true";"38";"ČSÚ";"Český statistický úřad";"2.4.00.00";NA;"Sekce makroekonomických statistik";FALSE;"sekce makroekonomických statistik";"Statistika";"#4876FF";"0";"4";"85"
"12001981";"Sekce produkčních statistik";"1";"0";"true";"107";"ČSÚ";"Český statistický úřad";"2.5.00.00";NA;"Sekce produkčních statistik";FALSE;"sekce produkčních statistik";"Statistika";"#4876FF";"1";"4";"71"
"12011391";"Odbor informačních služeb";"1";"2";"true";"28204802";"ČSÚ";"Český statistický úřad";"2.0.29.00";NA;"Odbor informačních služeb";FALSE;"odbor informačních služeb";"ostatní";"none";"3";"4";"35"
"12011393";"Sekce IT";"1";"1";"true";"28205716";"ČSÚ";"Český statistický úřad";"2.9.00.00";NA;"Sekce IT";FALSE;"sekce it";"ostatní";"none";"2";"4";"64"
"12001713";"Oddělení sekretariát předsedy";"3";"0";NA;"10";"ČSÚ";"Český statistický úřad";"1.0.11.01";NA;"Oddělení sekretariát předsedy";FALSE;"oddělení sekretariát předsedy";"ostatní";"none";"3";"4";"3"
"12002058";"Odbor veřejných zakázek a právních služe";"0";"1";"true";"20";"ČSÚ";"Český statistický úřad";"1.2.23.00";NA;"Odbor veřejných zakázek a právních služe";FALSE;"odbor veřejných zakázek a právních služe";"ostatní";"none";"1";"4";"6"
"12002044";"Odbor financování a rozpočtu";"1";"0";"true";"169";"ČSÚ";"Český statistický úřad";"1.2.21.00";NA;"Odbor financování a rozpočtu";FALSE;"odbor financování a rozpočtu";"ostatní";"none";"1";"4";"22"
"12002020";"Oddělení projektového řízení";"0";"2";"true";"146";"ČSÚ";"Český statistický úřad";"1.2.00.01";NA;"Oddělení projektového řízení";FALSE;"oddělení projektového řízení";"ostatní";"none";"2";"4";"2"
"12001999";"Odbor hospodářské správy, majetku a inve";"0";"0";NA;"124";"ČSÚ";"Český statistický úřad";"1.2.22.00";NA;"Odbor hospodářské správy, majetku a inve";FALSE;"odbor hospodářské správy, majetku a inve";"ostatní";"none";"0";"4";"12"
"12002025";"Oddělení CID";"5";"0";NA;"150";"ČSÚ";"Český statistický úřad";"1.0.15.01";NA;"Oddělení CID";FALSE;"oddělení cid";"ostatní";"none";"5";"4";"5"
"12001990";"Oddělení marketingu a PR";"0";"7";"true";"116";"ČSÚ";"Český statistický úřad";"1.0.15.02";NA;"Oddělení marketingu a PR";FALSE;"oddělení marketingu a pr";"ostatní";"none";"7";"4";"7"
"12002008";"Oddělení ochrany důvěrnosti a bezpečnost";"0";"4";"true";"133";"ČSÚ";"Český statistický úřad";"1.0.12.02";NA;"Oddělení ochrany důvěrnosti a bezpečnost";FALSE;"oddělení ochrany důvěrnosti a bezpečnost";"ostatní";"none";"4";"4";"4"
"12002064";"Oddělení krizového řízení, fyzické bezpe";"0";"4";"true";"26";"ČSÚ";"Český statistický úřad";"1.0.12.01";NA;"Oddělení krizového řízení, fyzické bezpe";FALSE;"oddělení krizového řízení, fyzické bezpe";"ostatní";"none";"4";"4";"4"
"12012580";"Oddělení spisové služby";"3";"0";"true";"47946750";"ČSÚ";"Český statistický úřad";"1.0.12.03";NA;"Oddělení spisové služby";FALSE;"oddělení spisové služby";"ostatní";"none";"3";"4";"3"
"12002087";"Oddělení vzdělávání a FKSP";"2";"5";"true";"48";"ČSÚ";"Český statistický úřad";"1.0.13.03";NA;"Oddělení vzdělávání a FKSP";FALSE;"oddělení vzdělávání a fksp";"ostatní";"none";"7";"4";"7"
"12002047";"Oddělení PAM a mzdová účtárna";"0";"10";"true";"171";"ČSÚ";"Český statistický úřad";"1.0.13.02";NA;"Oddělení PAM a mzdová účtárna";FALSE;"oddělení pam a mzdová účtárna";"ostatní";"none";"10";"4";"10"
"12002132";"Oddělení personalistiky";"0";"5";"true";"93";"ČSÚ";"Český statistický úřad";"1.0.13.01";NA;"Oddělení personalistiky";FALSE;"oddělení personalistiky";"ostatní";"none";"5";"4";"5"
"12002007";"Oddělení legislativní";"0";"4";"true";"132";"ČSÚ";"Český statistický úřad";"1.0.14.03";NA;"Oddělení legislativní";FALSE;"oddělení legislativní";"ostatní";"none";"4";"4";"4"
"12002065";"Oddělení plánování mezinárodní spoluprác";"2";"3";"true";"27";"ČSÚ";"Český statistický úřad";"1.0.14.01";NA;"Oddělení plánování mezinárodní spoluprác";FALSE;"oddělení plánování mezinárodní spoluprác";"ostatní";"none";"5";"4";"5"
"12002066";"Oddělení evropské integrace";"0";"3";"true";"28";"ČSÚ";"Český statistický úřad";"1.0.14.02";NA;"Oddělení evropské integrace";FALSE;"oddělení evropské integrace";"ostatní";"none";"3";"4";"3"
"12001987";"Oddělení zpracování statistiky průmyslov";"0";"12";"true";"113";"ČSÚ";"Český statistický úřad";"3.0.74.05";NA;"Oddělení zpracování statistiky průmyslov";FALSE;"oddělení zpracování statistiky průmyslov";"Statistika";"#4876FF";"12";"5";"12"
"12002015";"Oddělení informačních služeb a správy re";"0";"5";"true";"141";"ČSÚ";"Český statistický úřad";"3.0.74.01";NA;"Oddělení informačních služeb a správy re";FALSE;"oddělení informačních služeb a správy re";"ostatní";"none";"5";"5";"5"
"12002102";"Oddělení technologické podpory zpracován";"0";"7";"true";"62";"ČSÚ";"Český statistický úřad";"3.0.74.06";NA;"Oddělení technologické podpory zpracován";FALSE;"oddělení technologické podpory zpracován";"ostatní";"none";"7";"5";"7"
"12002101";"Oddělení zpracování konjunkturální stati";"0";"13";"true";"61";"ČSÚ";"Český statistický úřad";"3.0.74.04";NA;"Oddělení zpracování konjunkturální stati";FALSE;"oddělení zpracování konjunkturální stati";"ostatní";"none";"13";"5";"13"
"12002070";"Oddělení zpracování strukturální statist";"0";"14";"true";"31";"ČSÚ";"Český statistický úřad";"3.0.74.03";NA;"Oddělení zpracování strukturální statist";FALSE;"oddělení zpracování strukturální statist";"Statistika";"#4876FF";"14";"5";"14"
"12002014";"Oddělení terénních zjišťování";"0";"19";"true";"14";"ČSÚ";"Český statistický úřad";"3.0.74.02";NA;"Oddělení terénních zjišťování";FALSE;"oddělení terénních zjišťování";"ostatní";"none";"19";"5";"19"
"12002034";"Oddělení terénních zjišťování";"0";"18";"true";"159";"ČSÚ";"Český statistický úřad";"3.0.83.02";NA;"Oddělení terénních zjišťování";FALSE;"oddělení terénních zjišťování";"ostatní";"none";"18";"5";"18"
"12002081";"Oddělení informačních služeb";"0";"3";"true";"42";"ČSÚ";"Český statistický úřad";"3.0.83.01";NA;"Oddělení informačních služeb";FALSE;"oddělení informačních služeb";"ostatní";"none";"3";"5";"3"
"12002106";"Oddělení informačních služeb";"0";"2";"true";"67";"ČSÚ";"Český statistický úřad";"3.0.84.01";NA;"Oddělení informačních služeb";FALSE;"oddělení informačních služeb";"ostatní";"none";"2";"5";"2"
"12002127";"Oddělení terénních zjišťování";"0";"17";"true";"89";"ČSÚ";"Český statistický úřad";"3.0.84.02";NA;"Oddělení terénních zjišťování";FALSE;"oddělení terénních zjišťování";"ostatní";"none";"17";"5";"17"
"12002099";"Oddělení zpracování statistiky vládních";"0";"17";"true";"6";"ČSÚ";"Český statistický úřad";"3.0.82.04";NA;"Oddělení zpracování statistiky vládních";FALSE;"oddělení zpracování statistiky vládních";"Statistika";"#4876FF";"17";"5";"17"
"12001997";"Oddělení správy registrů";"0";"4";"true";"122";"ČSÚ";"Český statistický úřad";"3.0.82.06";NA;"Oddělení správy registrů";FALSE;"oddělení správy registrů";"ostatní";"none";"4";"5";"4"
"12001996";"Oddělení terénních zjišťování";"0";"29";"true";"121";"ČSÚ";"Český statistický úřad";"3.0.82.02";NA;"Oddělení terénních zjišťování";FALSE;"oddělení terénních zjišťování";"ostatní";"none";"29";"5";"29"
"12002105";"Oddělení zpracování statistiky bytové vý";"0";"7";"true";"66";"ČSÚ";"Český statistický úřad";"3.0.82.03";NA;"Oddělení zpracování statistiky bytové vý";FALSE;"oddělení zpracování statistiky bytové vý";"Statistika";"#4876FF";"7";"5";"7"
"12002045";"Oddělení informačních služeb";"0";"4";"true";"17";"ČSÚ";"Český statistický úřad";"3.0.82.01";NA;"Oddělení informačních služeb";FALSE;"oddělení informačních služeb";"ostatní";"none";"4";"5";"4"
"12002055";"Oddělení zpracování statistiky stavebnic";"0";"22";"true";"18";"ČSÚ";"Český statistický úřad";"3.0.82.05";NA;"Oddělení zpracování statistiky stavebnic";FALSE;"oddělení zpracování statistiky stavebnic";"Statistika";"#4876FF";"22";"5";"22"
"12001994";"Oddělení terénních zjišťování";"0";"12";"true";"12";"ČSÚ";"Český statistický úřad";"3.0.75.02";NA;"Oddělení terénních zjišťování";FALSE;"oddělení terénních zjišťování";"ostatní";"none";"12";"5";"12"
"12002088";"Oddělení informačních služeb";"0";"2";"true";"49";"ČSÚ";"Český statistický úřad";"3.0.75.01";NA;"Oddělení informačních služeb";FALSE;"oddělení informačních služeb";"ostatní";"none";"2";"5";"2"
"12002108";"Oddělení informačních služeb";"0";"3";"true";"69";"ČSÚ";"Český statistický úřad";"3.0.72.01";NA;"Oddělení informačních služeb";FALSE;"oddělení informačních služeb";"ostatní";"none";"3";"5";"3"
"12002109";"Oddělení terénních zjišťování";"0";"34";"true";"70";"ČSÚ";"Český statistický úřad";"3.0.72.02";NA;"Oddělení terénních zjišťování";FALSE;"oddělení terénních zjišťování";"ostatní";"none";"34";"5";"34"
"12001992";"Oddělení informačních služeb a správy re";"0";"6";"true";"118";"ČSÚ";"Český statistický úřad";"3.0.76.01";NA;"Oddělení informačních služeb a správy re";FALSE;"oddělení informačních služeb a správy re";"ostatní";"none";"6";"5";"6"
"12002059";"Oddělení zpracování statistiky peněžnict";"0";"14";"true";"21";"ČSÚ";"Český statistický úřad";"3.0.76.03";NA;"Oddělení zpracování statistiky peněžnict";FALSE;"oddělení zpracování statistiky peněžnict";"Statistika";"#4876FF";"14";"5";"14"
"12001993";"Oddělení terénních zjišťování";"0";"21";"true";"119";"ČSÚ";"Český statistický úřad";"3.0.76.02";NA;"Oddělení terénních zjišťování";FALSE;"oddělení terénních zjišťování";"ostatní";"none";"21";"5";"21"
"12002024";"Oddělení terénních zjišťování";"0";"13";"true";"15";"ČSÚ";"Český statistický úřad";"3.0.77.02";NA;"Oddělení terénních zjišťování";FALSE;"oddělení terénních zjišťování";"ostatní";"none";"13";"5";"13"
"12002003";"Oddělení informačních služeb";"0";"2";"true";"128";"ČSÚ";"Český statistický úřad";"3.0.77.01";NA;"Oddělení informačních služeb";FALSE;"oddělení informačních služeb";"ostatní";"none";"2";"5";"2"
"12002002";"Oddělení terénních zjišťování";"0";"32";"true";"127";"ČSÚ";"Český statistický úřad";"3.0.85.02";NA;"Oddělení terénních zjišťování";FALSE;"oddělení terénních zjišťování";"ostatní";"none";"32";"5";"32"
"12002036";"Oddělení zpracování statistiky maloobcho";"0";"7";"true";"160";"ČSÚ";"Český statistický úřad";"3.0.85.04";NA;"Oddělení zpracování statistiky maloobcho";FALSE;"oddělení zpracování statistiky maloobcho";"Statistika";"#4876FF";"7";"5";"7"
"12002050";"Oddělení informačních služeb a správy re";"0";"6";"true";"174";"ČSÚ";"Český statistický úřad";"3.0.85.01";NA;"Oddělení informačních služeb a správy re";FALSE;"oddělení informačních služeb a správy re";"ostatní";"none";"6";"5";"6"
"12002082";"Oddělení zpracování statistiky velkoobch";"0";"7";"true";"43";"ČSÚ";"Český statistický úřad";"3.0.85.03";NA;"Oddělení zpracování statistiky velkoobch";FALSE;"oddělení zpracování statistiky velkoobch";"Statistika";"#4876FF";"7";"5";"7"
"12002049";"Oddělení zpracování statistiky cen průmy";"0";"12";"true";"173";"ČSÚ";"Český statistický úřad";"3.0.78.04";NA;"Oddělení zpracování statistiky cen průmy";FALSE;"oddělení zpracování statistiky cen průmy";"Statistika";"#4876FF";"12";"5";"12"
"12002018";"Oddělení terénních zjišťování";"0";"15";"true";"144";"ČSÚ";"Český statistický úřad";"3.0.78.02";NA;"Oddělení terénních zjišťování";FALSE;"oddělení terénních zjišťování";"ostatní";"none";"15";"5";"15"
"12001716";"Oddělení informačních služeb a správy re";"0";"6";"true";"102";"ČSÚ";"Český statistický úřad";"3.0.78.01";NA;"Oddělení informačních služeb a správy re";FALSE;"oddělení informačních služeb a správy re";"ostatní";"none";"6";"5";"6"
"12002035";"Oddělení zpracování statistiky cen spotř";"0";"8";"true";"16";"ČSÚ";"Český statistický úřad";"3.0.78.03";NA;"Oddělení zpracování statistiky cen spotř";FALSE;"oddělení zpracování statistiky cen spotř";"Statistika";"#4876FF";"8";"5";"8"
"12002021";"Oddělení mobilních technologií spotřebit";"0";"5";"true";"147";"ČSÚ";"Český statistický úřad";"3.0.78.05";NA;"Oddělení mobilních technologií spotřebit";FALSE;"oddělení mobilních technologií spotřebit";"ostatní";"none";"5";"5";"5"
"12002051";"Oddělení zpracování strukturální statist";"0";"8";"true";"175";"ČSÚ";"Český statistický úřad";"3.0.73.03";NA;"Oddělení zpracování strukturální statist";FALSE;"oddělení zpracování strukturální statist";"Statistika";"#4876FF";"8";"5";"8"
"12002133";"Oddělení informačních služeb a správy re";"0";"6";"true";"94";"ČSÚ";"Český statistický úřad";"3.0.73.01";NA;"Oddělení informačních služeb a správy re";FALSE;"oddělení informačních služeb a správy re";"ostatní";"none";"6";"5";"6"
"12002079";"Oddělení terénních zjišťování";"0";"21";"true";"40";"ČSÚ";"Český statistický úřad";"3.0.73.02";NA;"Oddělení terénních zjišťování";FALSE;"oddělení terénních zjišťování";"ostatní";"none";"21";"5";"21"
"12002042";"Oddělení zpracování naturálních úloh v z";"0";"9";"true";"167";"ČSÚ";"Český statistický úřad";"3.0.73.04";NA;"Oddělení zpracování naturálních úloh v z";FALSE;"oddělení zpracování naturálních úloh v z";"ostatní";"none";"9";"5";"9"
"12002073";"Oddělení zpracování konjunkturální stati";"0";"5";"true";"35";"ČSÚ";"Český statistický úřad";"3.0.73.05";NA;"Oddělení zpracování konjunkturální stati";FALSE;"oddělení zpracování konjunkturální stati";"ostatní";"none";"5";"5";"5"
"12002086";"Oddělení zpracování demografie";"0";"10";"true";"47";"ČSÚ";"Český statistický úřad";"3.0.71.03";NA;"Oddělení zpracování demografie";FALSE;"oddělení zpracování demografie";"ostatní";"none";"10";"5";"10"
"12002048";"Oddělení správy registrů";"0";"8";"true";"172";"ČSÚ";"Český statistický úřad";"3.0.71.06";NA;"Oddělení správy registrů";FALSE;"oddělení správy registrů";"ostatní";"none";"8";"5";"8"
"12002129";"Oddělení zpracování statistiky práce, IC";"0";"12";"true";"90";"ČSÚ";"Český statistický úřad";"3.0.71.05";NA;"Oddělení zpracování statistiky práce, IC";FALSE;"oddělení zpracování statistiky práce, ic";"Statistika";"#4876FF";"12";"5";"12"
"12002093";"Oddělení zpracování statistiky energetik";"0";"10";"true";"53";"ČSÚ";"Český statistický úřad";"3.0.71.04";NA;"Oddělení zpracování statistiky energetik";FALSE;"oddělení zpracování statistiky energetik";"Statistika";"#4876FF";"10";"5";"10"
"12002001";"Oddělení informačních služeb";"0";"3";"true";"126";"ČSÚ";"Český statistický úřad";"3.0.71.01";NA;"Oddělení informačních služeb";FALSE;"oddělení informačních služeb";"ostatní";"none";"3";"5";"3"
